"","id","title","author","year","total_weeks","first_week","debut_rank","best_rank"
"3561",4201,"SOMETHING IN THE WATER","Catherine Steadman",2018,5,2018-06-24,2,11
"3562",4202,"SOMETHING LIGHT","Margery Sharp",1961,3,1961-04-09,15,14
"3563",4203,"SOMETHING OF VALUE","Robert Ruark",1955,42,1955-05-08,7,1
"3564",4204,"SOMEWHERE SAFE WITH SOMEBODY GOOD","Jan Karon",2014,15,2014-09-21,13,2
"3565",4205,"SON OF A HUNDRED KINGS","Thomas B. Costain",1950,19,1950-11-12,2,2
"3566",4206,"SON OF A WITCH","Gregory Maguire",2005,14,2005-10-16,3,2
"3567",4207,"SON OF NO ONE","Sherrilyn Kenyon",2014,1,2014-09-21,8,13
"3568",4208,"SON OF STONE","Stuart Woods",2011,3,2011-10-09,14,5
"3569",4209,"SON OF THE MOON","Joseph George Hitrec",1948,7,1948-04-04,7,9
"3570",421,"AMSTERDAM","Ian McEwan",1999,8,1999-01-24,3,9
"3571",4210,"SONG OF SUSANNAH","Stephen King",2004,10,2004-06-27,9,1
"3572",4211,"SONG OF THE LION","Anne Hillerman",2017,1,2017-04-30,10,8
"3573",4212,"SONG OF YEARS","Bess Streeter Aldrich",1939,1,1939-01-30,5,5
"3574",4213,"SONGS OF WILLOW FROST","Jamie Ford",2013,1,2013-09-29,1,11
"3575",4214,"SONGS WITHOUT WORDS","Ann Packer",2007,1,2007-09-23,11,10
"3576",4215,"SONOMA ROSE","Jennifer Chiaverini",2012,1,2012-03-11,8,9
"3577",4216,"SONS","Pearl S. Buck",1932,6,1932-10-03,1,1
"3578",4217,"SONS OF FORTUNE","Jeffrey Archer",2003,8,2003-01-26,13,3
"3579",4218,"SOPHIE'S CHOICE","William Styron",1979,47,1979-06-24,3,1
"3580",4219,"SORCERESS OF DARSHIVA","David Eddings",1989,5,1989-12-03,6,7
"3581",422,"AMY AND ISABELLE","Elizabeth Strout",1999,2,1999-03-14,4,9
"3582",4220,"SOUL OF THE FIRE","Terry Goodkind",1999,2,1999-05-02,5,6
"3583",4221,"SOUR PUSS","Rita Mae Brown and Sneaky Pie Brown",2006,1,2006-03-19,7,9
"3584",4222,"SOUTH MOON UNDER","Marjorie K. Rawlings",1933,4,1933-03-27,3,2
"3585",4223,"SOUTH OF BROAD","Pat Conroy",2009,9,2009-08-30,5,1
"3586",4224,"SOUTH OF THE ANGELS","Jessamyn West",1960,5,1960-05-15,15,13
"3587",4225,"SOUTH RIDING","Winifred Holtby",1936,3,1936-04-13,6,6
"3588",4226,"SOUTHAMPTON ROW","Anne Perry",2002,4,2002-03-17,1,5
"3589",4227,"SOUTHERN COMFORT","Fern Michaels",2011,1,2011-05-15,1,16
"3590",4228,"SOUTHERN CROSS","Patricia Cornwell",1999,10,1999-01-31,6,1
"3591",4229,"SOUTHERN DISCOMFORT","Rita Mae Brown",1982,1,1982-05-16,1,15
"3592",423,"AN ABSOLUTELY REMARKABLE THING","Hank Green",2018,3,2018-10-14,14,1
"3593",4230,"SOUTHERN LIGHTS","Danielle Steel",2009,2,2009-11-08,12,8
"3594",4231,"SPACE","James A. Michener",1982,39,1982-10-03,1,1
"3595",4232,"SPARE CHANGE","Robert B. Parker",2007,1,2007-06-24,12,16
"3596",4233,"SPARK OF LIFE","Erich Maria Remarque",1952,14,1952-02-17,7,4
"3597",4234,"SPARKENBROKE","Charles Morgan",1936,15,1936-04-20,4,1
"3598",4235,"SPARKS FLY UPWARD","Oliver LaFarge",1931,1,1931-11-16,5,5
"3599",4236,"SPARTAN GOLD","Clive Cussler with Grant Blackwood",2009,5,2009-09-20,9,4
"3600",4237,"SPEAKING FROM AMONG THE BONES","Alan Bradley",2013,1,2013-02-17,4,8
"3601",4238,"SPEAKING IN BONES","Kathy Reichs",2015,2,2015-08-09,14,7
"3602",4239,"SPECIAL DELIVERY","Danielle Steel",1997,15,1997-07-13,14,1
"3603",424,"AN ACCIDENTAL WOMAN","Barbara Delinsky",2002,2,2002-08-04,1,6
"3604",4240,"SPECIAL OPS","W. E. B. Griffin",2001,6,2001-02-04,9,3
"3605",4241,"SPECIAL TOPICS IN CALAMITY PHYSICS","Marisha Pessi",2006,3,2006-09-03,9,6
"3606",4242,"SPECIMEN DAYS","Michael Cunningham",2005,1,2005-06-26,15,11
"3607",4243,"SPELL OF THE HIGHLANDER","Karen Marie Moning",2005,1,2005-09-18,13,12
"3608",4244,"SPELLBINDER","Harold Robbins",1982,4,1982-10-17,6,9
"3609",4245,"SPENCERVILLE","Nelson DeMille",1994,6,1994-10-30,12,8
"3610",4246,"SPHERE","Michael Crichton",1987,13,1987-06-21,11,6
"3611",4247,"SPHINX","Robin Cook",1979,7,1979-07-01,9,8
"3612",4248,"SPIDER BONES","Kathy Reichs",2010,3,2010-09-12,1,3
"3613",4249,"SPIDER WOMAN'S DAUGHTER","Anne Hillerman",2013,1,2013-10-20,2,10
"3614",425,"AN ACT OF LOVE","Ira Wolfert",1949,5,1949-01-23,2,13
"3615",4250,"SPIES OF THE BALKANS","Alan Furst",2010,1,2010-07-04,10,10
"3616",4251,"SPINDRIFT","Phyllis A. Whitney",1975,12,1975-04-27,1,5
"3617",4252,"SPINNING SILVER","Naomi Novik",2018,1,2018-07-29,13,8
"3618",4253,"SPINSTER","Sylvia Ashton-Warner",1959,8,1959-04-12,15,12
"3619",4254,"SPIRIT LAKE","MacKinlay Kantor",1961,20,1961-10-22,15,4
"3620",4255,"SPLIT IMAGE","Robert B. Parker",2010,5,2010-03-14,7,4
"3621",4256,"SPLIT SECOND","Catherine Coulter",2011,3,2011-08-07,10,4
"3622",4257,"SPLIT SECOND","David Baldacci",2003,7,2003-10-19,9,2
"3623",4258,"SPOCK'S WORLD","Diane Duane",1988,8,1988-09-11,8,4
"3624",4259,"SPOOK COUNTRY","William Gibson",2007,3,2007-08-26,6,6
"3625",426,"AN AFFAIR OF HONOR","Robert Wilder",1969,3,1969-11-16,2,9
"3626",4260,"SPOONHANDLE","Ruth Moore",1946,15,1946-07-14,7,6
"3627",4261,"SPRING CAME ON FOREVER","B. S. Aldrich",1935,3,1935-11-04,8,7
"3628",4262,"SPRING COLLECTION","Judith Krantz",1996,6,1996-04-07,10,4
"3629",4263,"SPRING FEVER","Mary Kay Andrews",2012,1,2012-06-24,12,5
"3630",4264,"SPRING MOON","Bette Bao Lord",1981,29,1981-11-29,10,2
"3631",4265,"SPY","Danielle Steel",2019,2,2019-12-15,12,10
"3632",4266,"SPY","Ted Bell",2006,4,2006-09-03,2,9
"3633",4267,"SPY HOOK","Len Deighton",1988,10,1988-12-25,1,7
"3634",4268,"SPY LINE","Len Deighton",1990,4,1990-01-07,12,12
"3635",4269,"SPY SINKER","Len Deighton",1990,6,1990-09-16,5,5
"3636",427,"AN AFFAIR OF STATE","Pat Frank",1948,1,1948-11-07,5,14
"3637",4270,"SPYMASTER","Brad Thor",2018,6,2018-07-22,7,2
"3638",4271,"SQUEEZE ME","Carl Hiaasen",2020,3,2020-09-13,8,4
"3639",4272,"SQUIRREL SEEKS CHIPMUNK","David Sedaris",2010,13,2010-10-17,2,5
"3640",4273,"SS-GB","Len Deighton",1979,16,1979-03-25,1,3
"3641",4274,"STACY TOWER","Robert H.K. Walter",1963,4,1963-06-30,15,10
"3642",4275,"STAINED GLASS","William F. Buckley Jr",1978,11,1978-05-28,4,4
"3643",4276,"STALEMATE","Iris Johansen",2007,4,2007-01-14,11,8
"3644",4277,"STALKER","Faye Kellerman",2000,5,2000-08-27,15,4
"3645",4278,"STALLION GATE","Martin Cruz Smith",1986,1,1986-06-08,10,14
"3646",4279,"STANDING IN ANOTHER MAN'S GRAVE","Ian Rankin",2013,1,2013-02-03,5,9
"3647",428,"AN ALIEN AFFAIR","L. Ron Hubbard",1986,2,1986-08-17,14,13
"3648",4280,"STANDING IN THE RAINBOW","Fannie Flagg",2002,8,2002-08-25,3,3
"3649",4281,"STANDOFF","Sandra Brown",2000,5,2000-05-21,12,7
"3650",4282,"STANDUP GUY","Stuart Woods",2014,4,2014-01-26,8,4
"3651",4283,"STAR","Danielle Steel",1989,17,1989-02-26,5,1
"3652",4284,"STAR","Pamela Anderson",2004,2,2004-08-22,7,13
"3653",4285,"STAR ISLAND","Carl Hiaasen",2010,7,2010-08-15,1,2
"3654",4286,"STAR MONEY","Kathleen Winsor",1950,22,1950-04-30,4,3
"3655",4287,"STAR OF THE UNBORN","Franz Werfel",1946,3,1946-03-24,1,12
"3656",4288,"STAR TREK FEDERATION","Judith and Garfield Reeves-Stevens",1994,3,1994-10-30,11,12
"3657",4289,"STAR TREK GENERATIONS","J.M. Dillard",1994,3,1994-12-04,11,13
"3658",429,"AN AMERICAN DREAM","Norman Mailer",1965,6,1965-04-11,7,8
"3659",4290,"STAR WARS-FATE OF THE JEDI-ASCENSION","Christie Golden",2011,2,2011-08-28,15,7
"3660",4291,"STAR WARS: AFTERMATH","Chuck Wendig",2015,2,2015-09-27,1,5
"3661",4292,"STAR WARS: BLOODLINE","Claudia Gray",2016,2,2016-05-22,1,5
"3662",4293,"STAR WARS: EPISODE 2 -- ATTACK OF THE CLONES","R. A. Salvatore",2002,6,2002-05-12,13,2
"3663",4294,"STAR WARS: EPISODE 2 — ATTACK OF THE CLONES","R. A. Salvatore",2002,1,2002-06-16,1,5
"3664",4295,"STAR WARS: Episode I -- The Phantom Menace","Terry Brooks",1999,11,1999-05-23,16,1
"3665",4296,"STAR WARS: FROM A CERTAIN POINT OF VIEW","various authors",2017,1,2017-10-22,14,12
"3666",4297,"STAR WARS: LAST SHOT","Daniel José Older",2018,1,2018-05-06,11,15
"3667",4298,"STAR WARS: MASTER & APPRENTICE","Claudia Gray",2019,2,2019-05-05,11,5
"3668",4299,"STAR WARS: PHASMA","Delilah S. Dawson",2017,1,2017-09-17,1,10
"3669",43,"79 PARK AVENUE","Harold Robbins",1955,9,1955-08-14,15,12
"3670",430,"AN AMERICAN MARRIAGE","Tayari Jones",2018,11,2018-02-25,4,2
"3671",4300,"STAR WARS: Rogue Planet","Greg Bear",2000,5,2000-05-21,13,9
"3672",4301,"STAR WARS: THE FORCE AWAKENS","Alan Dean Foster",2016,3,2016-01-24,3,1
"3673",4302,"STAR WARS: THE LAST JEDI","Jason Fry",2018,2,2018-03-25,2,2
"3674",4303,"STAR WARS: THE OLD REPUBLIC : REVAN","Drew Karpyshyn",2011,1,2011-12-04,3,8
"3675",4304,"STAR WARS: THE RISE OF SKYWALKER","Rae Carson",2020,1,2020-04-05,11,5
"3676",4305,"STARDUST","Robert B. Parker",1990,7,1990-07-29,8,6
"3677",4306,"STARLESS NIGHT","R.A. Salvatore",1993,1,1993-09-19,9,12
"3678",4307,"STARRY NIGHT","Debbie Macomber",2013,1,2013-10-27,14,6
"3679",4308,"STARS ON THE SEA","F. van Wyck Mason",1940,16,1940-06-10,1,1
"3680",4309,"STARTING NOW","Debbie Macomber",2013,3,2013-04-21,3,1
"3681",431,"AN ANONYMOUS GIRL","Greer Hendricks and Sarah Pekkanen",2019,11,2019-01-27,1,1
"3682",4310,"STATE OF FEAR","Michael Crichton",2004,13,2004-12-26,5,2
"3683",4311,"STATE OF WONDER","Ann Patchett",2011,15,2011-06-26,8,3
"3684",4312,"STATION ELEVEN","Emily St. John Mandel",2014,8,2014-10-19,9,10
"3685",4313,"STATION WAGON IN SPAIN","Frances Parkinson Keyes",1959,10,1959-10-25,13,9
"3686",4314,"STAY CLOSE","Harlan Coben",2012,5,2012-04-08,2,1
"3687",4315,"STEAMBOAT GOTHIC","Frances Parkinson Keyes",1952,34,1952-11-30,5,3
"3688",4316,"STEP ON A CRACK","James Patterson and Michael Ledwidge",2007,11,2007-02-25,3,1
"3689",4317,"STEPHANIA","Ilona Karmel",1953,3,1953-04-26,11,11
"3690",4318,"STEPS GOING DOWN","John T. McIntyre",1936,2,1936-09-28,8,8
"3691",4319,"STICKS & SCONES","Diane Mott Davidson",2001,3,2001-04-22,4,9
"3692",432,"AN ECHO IN THE BONE","Diana Gabaldon",2009,5,2009-10-11,5,2
"3693",4320,"STILL LIFE WITH BREAD CRUMBS","Anna Quindlen",2014,7,2014-02-16,7,3
"3694",4321,"STILL ME","Jojo Moyes",2018,7,2018-02-18,5,2
"3695",4322,"STILLWATCH","Mary Higgins Clark",1984,11,1984-10-28,5,4
"3696",4323,"STING","Sandra Brown",2016,4,2016-09-04,10,2
"3697",4324,"STOLEN PREY","John Sandford",2012,6,2012-06-03,6,1
"3698",4325,"STONE 588","Gerald A. Browne",1986,10,1986-02-09,1,9
"3699",4326,"STONE COLD","C. J. Box",2014,3,2014-03-30,8,4
"3700",4327,"STONE COLD","David Baldacci",2007,12,2007-11-25,3,1
"3701",4328,"STONE COLD","Robert B. Parker",2003,2,2003-10-19,3,11
"3702",4329,"STONE KISS","Faye Kellerman",2002,4,2002-08-18,3,8
"3703",433,"AN EPISODE OF SPARROWS","Rumer Godden",1955,16,1955-12-18,10,8
"3704",4330,"STOPOVER: TOKYO","John P. Marquand",1957,12,1957-02-10,12,8
"3705",4331,"STORIES OF THREE DECADES","Thomas Mann",1936,6,1936-06-15,7,4
"3706",4332,"STORM CURSED","Patricia Briggs",2019,1,2019-05-26,9,6
"3707",4333,"STORM FROM THE SHADOWS","David Weber",2009,1,2009-03-22,10,12
"3708",4334,"STORM FRONT","John Sandford",2013,4,2013-10-27,9,1
"3709",4335,"STORM GIRL","Joseph C. Lincoln",1937,1,1937-09-27,5,5
"3710",4336,"STORM IN THE VILLAGE","""Miss Read""",1959,1,1959-03-29,15,14
"3711",4337,"STORM PREY","John Sandford",2010,4,2010-06-06,3,2
"3712",4338,"STORM WARNING","Jack Higgins",1976,25,1976-10-03,1,3
"3713",4339,"STORMING HEAVEN","Dale Brown",1994,1,1994-08-21,11,13
"3714",434,"AN INCOMPLETE REVENGE","Jacqueline Winspear",2008,1,2008-03-09,5,14
"3715",4340,"STORMING INTREPID","Payne Harrison",1989,3,1989-02-19,3,14
"3716",4341,"STORMY WEATHER","Carl Hiaasen",1995,6,1995-09-03,6,9
"3717",4342,"STRAIGHT","Dick Francis",1989,10,1989-11-26,14,6
"3718",4343,"STRANGE CANDY","Laurell K. Hamilton",2006,2,2006-10-22,14,8
"3719",4344,"STRANGE FRUIT","Lillian Smith",1944,32,1944-03-26,5,1
"3720",4345,"STRANGE HIGHWAYS","Dean Koontz",1995,7,1995-06-11,8,10
"3721",4346,"STRANGE WEATHER","Joe Hill",2017,1,2017-11-12,9,9
"3722",4347,"STRANGER IN PARADISE","Robert B. Parker",2008,4,2008-02-24,10,4
"3723",4348,"STRANGER IN SAVANNAH","Eugenia Price",1989,8,1989-05-14,6,7
"3724",4349,"STRANGER THINGS: SUSPICIOUS MINDS","Gwenda Bond",2019,1,2019-02-24,7,11
"3725",435,"AN INCONVENIENT WOMAN","Dominick  Dunne",1990,1,1990-05-13,9,13
"3726",4350,"STRANGER'S RETURN","Phil Stong",1933,3,1933-07-24,3,2
"3727",4351,"STRANGERS","Dean R. Koontz",1986,1,1986-05-11,10,15
"3728",4352,"STRANGERS IN DEATH","J. D. Robb",2008,4,2008-03-09,8,2
"3729",4353,"STRANGERS WHEN WE MEET","Evan Hunter",1958,15,1958-06-22,10,7
"3730",4354,"STRATEGIC MOVES","Stuart Woods",2011,5,2011-02-06,11,2
"3731",4355,"STREET DREAMS","Faye Kellerman",2003,3,2003-08-24,12,4
"3732",4356,"STREETS OF LAREDO","Larry McMurtry",1993,12,1993-08-08,13,3
"3733",4357,"STRIP TEASE","Carl Hiaasen",1993,7,1993-09-12,7,8
"3734",4358,"STRONG MEDICINE","Arthur Hailey",1984,21,1984-09-30,5,3
"3735",4359,"STYGIAN","Sherrilyn Kenyon",2018,1,2018-09-16,9,8
"3736",436,"AN INCONVENIENT WOMAN","Dominick Dunne",1990,17,1990-05-20,4,6
"3737",4360,"STYXX","Sherrilyn Kenyon",2013,2,2013-09-22,10,4
"3738",4361,"SUCH A FUN AGE","Kiley Reid",2020,13,2020-01-19,16,3
"3739",4362,"SUCH DEVOTED SISTERS","Eileen Goudge",1992,3,1992-02-02,8,11
"3740",4363,"SUCH GOOD FRIENDS","Lois Gould",1970,7,1970-07-05,11,7
"3741",4364,"SUCKER PUNCH","Laurell K. Hamilton",2020,1,2020-08-23,14,7
"3742",4365,"SUDDEN DEATH","Rita Mae Brown",1983,4,1983-05-29,10,12
"3743",4366,"SUDDEN MISCHIEF","Robert B. Parker",1998,5,1998-03-29,13,10
"3744",4367,"SUDDEN PREY","John Sandford",1996,7,1996-05-26,4,5
"3745",4368,"SUGAR DADDY","Lisa Kleypas",2007,1,2007-03-25,2,14
"3746",4369,"SUITE FRANÇAISE","Irène Némirovsky",2006,4,2006-04-30,10,11
"3747",437,"AN INDECENT OBSESSION","Colleen McCullough",1981,33,1981-10-25,4,1
"3748",4370,"SULFUR SPRINGS","William Kent Krueger",2017,1,2017-09-10,1,9
"3749",4371,"SULLIVAN'S STING","Lawrence Sanders",1990,8,1990-06-24,9,9
"3750",4372,"SUMMER ISLAND","Kristin Hannah",2001,1,2001-04-15,10,16
"3751",4373,"SUMMER OF '42","Herman Raucher",1971,10,1971-04-11,13,7
"3752",4374,"SUMMER OF '69","Elin Hilderbrand",2019,9,2019-07-07,15,1
"3753",4375,"SUMMER OF THE RED WOLF","Morris West",1971,1,1971-10-24,1,10
"3754",4376,"SUMMER ON BLOSSOM STREET","Debbie Macomber",2009,3,2009-05-17,7,4
"3755",4377,"SUMMER RENTAL","Mary Kay Andrews",2011,3,2011-06-26,10,5
"3756",4378,"SUMMER SISTERS","Judy Blume",1998,22,1998-06-07,13,2
"3757",4379,"SUMMERLAND","Elin Hilderbrand",2012,3,2012-07-15,14,4
"3758",438,"AN INSTANCE OF THE FINGERPOST","Iain Pears",1998,6,1998-04-05,14,10
"3759",4380,"SUNDAY THE RABBI STAYED HOME","Harry Kemelman",1969,9,1969-03-30,5,6
"3760",4381,"SUNDAYS AT TIFFANY’S","James Patterson and Gabrielle Charbonnet",2008,8,2008-05-18,14,1
"3761",4382,"SUNNY CHANDLER'S RETURN","Sandra Brown",2004,1,2004-01-18,3,13
"3762",4383,"SUNRISE TO SUNSET","Samuel Hopkins Adams",1950,1,1950-08-06,4,16
"3763",4384,"SUNSET BEACH","Mary Kay Andrews",2019,5,2019-05-26,8,5
"3764",4385,"SUNSET IN ST. TROPEZ","Danielle Steel",2002,8,2002-07-14,14,2
"3765",4386,"SUNSET LIMITED","James Lee Burke",1998,2,1998-06-28,12,9
"3766",4387,"SUPER SAD TRUE LOVE STORY","Gary Shteyngart",2010,2,2010-08-15,10,11
"3767",4388,"SUPERIOR WOMEN","Alice Adams",1984,8,1984-10-14,9,10
"3768",4389,"SUPERSTITION","Karen Robards",2005,1,2005-05-15,13,9
"3769",439,"AN IRISH COUNTRY WEDDING","Patrick Taylor",2012,1,2012-11-04,13,14
"3770",4390,"SUPREME COURTSHIP","Christopher Buckley",2008,1,2008-09-28,8,16
"3771",4391,"SUPREME JUSTICE","Phillip Margolin",2010,1,2010-06-06,12,11
"3772",4392,"SURE OF YOU","Armistead Maupin",1989,1,1989-11-12,14,15
"3773",4393,"SURFSIDE SISTERS","Nancy Thayer",2019,1,2019-07-21,12,15
"3774",4394,"SURRENDER THE PINK","Carrie Fisher",1990,6,1990-09-30,10,6
"3775",4395,"SURVIVAL OF THE FITTEST","Jonathan Kellerman",1997,8,1997-11-30,9,7
"3776",4396,"SURVIVOR IN DEATH","J. D. Robb",2005,4,2005-02-27,5,4
"3777",4397,"SURVIVOR'S QUEST","Timothy Zahn",2004,2,2004-02-22,14,9
"3778",4398,"SURVIVORS","James Wesley Rawles",2011,2,2011-10-23,14,3
"3779",4399,"SUSANNAH'S GARDEN","Debbie Macomber",2006,4,2006-05-14,6,6
"3780",44,"7TH HEAVEN","James Patterson and Maxine Paetro",2008,10,2008-02-24,8,2
"3781",440,"AN OBJECT OF BEAUTY","Steve Martin",2010,5,2010-12-12,10,13
"3782",4400,"SUSPECT","Robert Crais",2013,5,2013-02-10,14,3
"3783",4401,"SUSPECTS","William J. Caunitz",1986,10,1986-08-17,15,8
"3784",4402,"SUSPICION","Joseph Finder",2014,1,2014-06-15,4,12
"3785",4403,"SUZANNE'S DIARY FOR NICHOLAS","James Patterson",2001,12,2001-08-05,14,1
"3786",4404,"SWALLOWING DARKNESS","Laurell K. Hamilton",2008,2,2008-11-23,11,3
"3787",4405,"SWAMPLANDIA!","Karen Russell",2011,3,2011-02-27,6,11
"3788",4406,"SWAN LAKE","Mark Helprin",1989,7,1989-12-03,7,8
"3789",4407,"SWAN PEAK","James Lee Burke",2008,3,2008-07-27,6,5
"3790",4408,"SWEET LIAR","Jude Deveraux",1992,7,1992-08-30,5,7
"3791",4409,"SWEET REVENGE","Diane Mott Davidson",2007,3,2007-09-09,7,6
"3792",441,"AN OBVIOUS FACT","Craig Johnson",2016,1,2016-10-02,13,6
"3793",4410,"SWEET SALT AIR","Barbara Delinsky",2013,1,2013-07-07,6,15
"3794",4411,"SWEET TALK","Julie Garwood",2012,2,2012-08-26,15,2
"3795",4412,"SWEET THURSDAY","John Steinbeck",1954,25,1954-06-27,8,3
"3796",4413,"SWEET TOMORROWS","Debbie Macomber",2016,2,2016-08-21,9,2
"3797",4414,"SWEET TOOTH","Ian McEwan",2012,1,2012-12-02,3,4
"3798",4415,"SWEET VALLEY CONFIDENTIAL","Francine Pascal",2011,1,2011-04-17,12,14
"3799",4416,"SWEETBITTER","Stephanie Danler",2016,5,2016-06-12,13,10
"3800",4417,"SWEETHEART","Chelsea Cain",2008,1,2008-09-21,7,15
"3801",4418,"SWEETWATER CREEK","Anne Rivers Siddons",2005,5,2005-08-28,7,5
"3802",4419,"SWIMMING TO CATALINA","Stuart Woods",1998,2,1998-05-10,14,11
"3803",442,"AN OFFICER AND A SPY","Robert Harris",2014,3,2014-02-16,12,8
"3804",4420,"SWIMSUIT","James Patterson and Maxine Paetro",2009,8,2009-07-19,4,1
"3805",4421,"SWINE NOT?","Jimmy Buffett",2008,2,2008-06-01,5,6
"3806",4422,"SWING TIME","Zadie Smith",2016,2,2016-12-04,8,14
"3807",4423,"SWORD POINT","Harold Coyle",1988,1,1988-10-16,14,12
"3808",4424,"SWORD SONG","Bernard Cornwell",2008,2,2008-02-10,13,8
"3809",4425,"SYBIL","Louis Auchincloss",1952,1,1952-02-03,16,15
"3810",4426,"SYCAMORE ROW","John Grisham",2013,22,2013-11-10,8,1
"3811",4427,"TABLE MONEY","Jimmy Breslin",1986,1,1986-08-10,15,14
"3812",4428,"TAI-PAN","James Clavell",1966,44,1966-06-12,4,2
"3813",4429,"TAILSPIN","Catherine Coulter",2008,4,2008-07-13,3,3
"3814",443,"AN OPERATIONAL NECESSITY","Gwyn Griffin",1967,8,1967-09-10,14,8
"3815",4430,"TAILSPIN","Sandra Brown",2018,5,2018-08-26,3,1
"3816",4431,"TAKE HEED OF LOVING ME","Elizabeth Gray Vining",1964,1,1964-02-02,11,10
"3817",4432,"TAKEDOWN TWENTY","Janet Evanovich",2013,7,2013-12-08,7,1
"3818",4433,"TAKEN","Robert Crais",2012,4,2012-02-12,12,1
"3819",4434,"TAKING EVE","Iris Johansen",2013,1,2013-05-05,8,5
"3820",4435,"TALE OF BALI","Vicki Baum",1938,1,1938-01-17,5,5
"3821",4436,"TALES FROM A TROUBLED LAND","Alan Paton",1961,1,1961-05-21,1,16
"3822",4437,"TALES FROM MARGARITAVILLE","Jimmy  Buffett",1990,1,1990-04-22,11,15
"3823",4438,"TALES FROM MARGARITAVILLE","Jimmy Buffett",1989,26,1989-10-15,13,4
"3824",4439,"TALES OF MANHATTAN","Louis Auchincloss",1967,18,1967-04-16,12,4
"3825",444,"AN UNWANTED GUEST","Shari Lapena",2018,1,2018-08-26,8,6
"3826",4440,"TALKING GOD","Tony Hillerman",1989,15,1989-06-04,3,2
"3827",4441,"TALTOS","Anne Rice",1994,16,1994-10-09,15,1
"3828",4442,"TAMARACK COUNTY","William Kent Krueger",2013,1,2013-09-08,6,16
"3829",4443,"TAMING A SEA-HORSE","Robert B. Parker",1986,8,1986-06-15,6,7
"3830",4444,"TAMPA BURN","Randy Wayne White",2004,1,2004-06-13,5,12
"3831",4445,"TANGLE OF NEED","Nalini Singh",2012,1,2012-06-17,7,16
"3832",4446,"TANGLED VINES","Janet Dailey",1992,6,1992-09-13,13,8
"3833",4447,"TAPESTRY","Belva Plain",1988,12,1988-05-08,14,8
"3834",4448,"TAPESTRY OF FORTUNES","Elizabeth Berg",2013,1,2013-04-28,14,12
"3835",4449,"TAR BABY","Toni Morrison",1981,17,1981-04-19,3,5
"3836",445,"ANANSI BOYS","Neil Gaiman",2005,3,2005-10-09,2,1
"3837",4450,"TARA ROAD","Maeve Binchy",1999,23,1999-03-21,2,3
"3838",4451,"TARGET: ALEX CROSS","James Patterson",2018,7,2018-12-09,7,2
"3839",4452,"TATIANA","Martin Cruz Smith",2013,1,2013-12-01,3,12
"3840",4453,"TATOOINE GHOST","Troy Denning",2003,2,2003-03-23,15,8
"3841",4454,"TEA TIME FOR THE TRADITIONALLY BUILT","Alexander McCall Smith",2009,6,2009-05-10,5,2
"3842",4455,"TEAM YANKEE","Harold Coyle",1987,3,1987-09-20,5,12
"3843",4456,"TELEGRAPH AVENUE","Michael Chabon",2012,5,2012-09-30,4,5
"3844",4457,"TELEGRAPH DAYS","Larry McMurtry",2006,3,2006-06-18,14,13
"3845",4458,"TELL ME HOW LONG THE TRAIN'S BEEN GONE","James Baldwin",1968,3,1968-07-07,10,7
"3846",4459,"TELL ME YOUR DREAMS","Sidney Sheldon",1998,8,1998-09-13,5,2
"3847",446,"ANATHEM","Neal Stephenson",2008,4,2008-09-28,8,1
"3848",4460,"TELL NO MAN","Adela Rogers St. Johns",1966,29,1966-03-20,13,4
"3849",4461,"TELL NO ONE","Harlan Coben",2001,2,2001-07-22,11,13
"3850",4462,"TELL-ALL","Chuck Palahniuk",2010,1,2010-05-23,11,10
"3851",4463,"TELLER OF TALES","edited by Somerset Maugham",1939,2,1939-07-24,6,6
"3852",4464,"TEMPLE OF THE WINDS","Terry Goodkind",1997,3,1997-10-26,8,8
"3853",4465,"TEMPO DI ROMA","Alexis Curvers",1959,2,1959-07-05,1,16
"3854",4466,"TEMPTATION","Jude Deveraux",2000,2,2000-10-22,5,12
"3855",4467,"TEMPTATION AND SURRENDER","Stephanie Laurens",2009,1,2009-03-15,12,14
"3856",4468,"TEMPTING FATE","Jane Green",2014,1,2014-04-13,13,8
"3857",4469,"TEN BIG ONES","Janet Evanovich",2004,8,2004-07-11,8,1
"3858",447,"ANATOMY OF A MURDER","Robert Traver",1958,59,1958-01-26,8,1
"3859",4470,"TEN DAYS IN THE HILLS","Jane Smiley",2007,3,2007-03-04,2,13
"3860",4471,"TEN NORTH FREDERICK","John O'Hara",1955,32,1955-12-11,11,2
"3861",4472,"TENDER IS THE NIGHT","F. Scott Fitzgerald",1934,5,1934-04-23,4,1
"3862",4473,"TENDER VICTORY","Taylor Caldwell",1956,14,1956-01-22,13,10
"3863",4474,"TENDERLOIN","Samuel H. Adams",1959,6,1959-02-15,15,9
"3864",4475,"TENTH OF DECEMBER","George Saunders",2013,10,2013-01-27,16,2
"3865",4476,"TERMINAL","Robin Cook",1993,5,1993-01-17,4,6
"3866",4477,"TERMINAL CITY","Linda Fairstein",2014,1,2014-07-06,7,16
"3867",4478,"TERMINAL FREEZE","Lincoln Child",2009,4,2009-03-15,7,9
"3868",4479,"TERRORIST","John Updike",2006,4,2006-06-25,8,5
"3869",448,"ANCIENT EVENINGS","Norman Mailer",1983,17,1983-04-24,6,6
"3870",4480,"TESTIMONY","Anita Shreve",2008,3,2008-11-09,15,8
